2026-05-30 08:15:49 | INFO     | SYSTEM               | ================================================================================
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/positions HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5821185 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for MON100: key=NSE:5821185 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/MON100 HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5710849 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2068481 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for MINDSPACE-RR: key=NSE:5710849 status=no-token
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for SILVERBEES: key=NSE:2068481 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/MINDSPACE-RR HTTP/1.1" 200 -
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/SILVERBEES HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2800385 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A3693569 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for JUNIORBEES: key=NSE:2800385 status=no-token
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for GOLDBEES: key=NSE:3693569 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/JUNIORBEES HTTP/1.1" 200 -
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/GOLDBEES HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2402049 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for EMBASSY-RR: key=NSE:2402049 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/EMBASSY-RR HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2928385 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for BANKBEES: key=NSE:2928385 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/BANKBEES HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A4680705 HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | frontend.routes      | Depth REST fallback failed for HNGSNGBEES: key=NSE:4680705 status=no-token
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/depth/HNGSNGBEES HTTP/1.1" 200 -
2026-05-30 08:18:20 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:20 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:20 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:20 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:22 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:22] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:22 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:22] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:23 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:23] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:24 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:24 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:24 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:24] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:27 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:27] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:27 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:27] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:31 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:31] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:32 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:32] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:34 | INFO     | backend.portfolio.tracker | Syncing portfolio with Zerodha...
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/status HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/market HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/positions HTTP/11" 403 None
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/holdings HTTP/11" 403 None
2026-05-30 08:18:34 | ERROR    | backend.portfolio.tracker | Positions fetch failed: 403
2026-05-30 08:18:34 | DEBUG    | backend.portfolio.tracker | Holdings temporarily unavailable (403) - Zerodha post-trade delay, retaining cached data
2026-05-30 08:18:34 | ERROR    | backend.portfolio.tracker | Failed to fetch holdings
2026-05-30 08:18:34 | INFO     | frontend.routes      | Portfolio synced — changed=False
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "POST /api/portfolio/sync HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660222100PE HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225650CE HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225700CE HTTP/11" 400 75
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/positions HTTP/1.1" 200 -
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/config HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/logs HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5821185 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for MON100: key=NSE:5821185 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/MON100 HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A3693569 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for GOLDBEES: key=NSE:3693569 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/GOLDBEES HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2068481 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for SILVERBEES: key=NSE:2068481 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/SILVERBEES HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2800385 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for JUNIORBEES: key=NSE:2800385 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/JUNIORBEES HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5710849 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for MINDSPACE-RR: key=NSE:5710849 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/MINDSPACE-RR HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2402049 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for EMBASSY-RR: key=NSE:2402049 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/EMBASSY-RR HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2928385 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for BANKBEES: key=NSE:2928385 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/BANKBEES HTTP/1.1" 200 -
2026-05-30 08:18:34 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A4680705 HTTP/11" 400 75
2026-05-30 08:18:34 | DEBUG    | frontend.routes      | Depth REST fallback failed for HNGSNGBEES: key=NSE:4680705 status=no-token
2026-05-30 08:18:34 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:34] "GET /api/depth/HNGSNGBEES HTTP/1.1" 200 -
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:35 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:35] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:35 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:37 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:37] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:37 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:37] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:41 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:41] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:42 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:42] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:44 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:44] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:44 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:44 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:44 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:44] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:46 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:46] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:47 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:47] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/status HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:49 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/market HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/positions HTTP/11" 403 None
2026-05-30 08:18:49 | ERROR    | backend.portfolio.tracker | Positions fetch failed: 403
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660222100PE HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225650CE HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225700CE HTTP/11" 400 75
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/positions HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5821185 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for MON100: key=NSE:5821185 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/MON100 HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2800385 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for JUNIORBEES: key=NSE:2800385 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/JUNIORBEES HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2068481 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for SILVERBEES: key=NSE:2068481 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/SILVERBEES HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A3693569 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for GOLDBEES: key=NSE:3693569 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/GOLDBEES HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5710849 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for MINDSPACE-RR: key=NSE:5710849 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/MINDSPACE-RR HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2402049 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for EMBASSY-RR: key=NSE:2402049 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/EMBASSY-RR HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2928385 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for BANKBEES: key=NSE:2928385 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/BANKBEES HTTP/1.1" 200 -
2026-05-30 08:18:49 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A4680705 HTTP/11" 400 75
2026-05-30 08:18:49 | DEBUG    | frontend.routes      | Depth REST fallback failed for HNGSNGBEES: key=NSE:4680705 status=no-token
2026-05-30 08:18:49 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:49] "GET /api/depth/HNGSNGBEES HTTP/1.1" 200 -
2026-05-30 08:18:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:50 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:50 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:52 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:52] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:52 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:52] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:53 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:53] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:54 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:54 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:54 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:54] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:57 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:57] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:57 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:57] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:19:01 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:19:01] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:19:02 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:19:02] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:19:04 | INFO     | backend.portfolio.tracker | Syncing portfolio with Zerodha...
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:19:04 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:19:04 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:19:04] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:19:04 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:19:04] "GET /api/status HTTP/1.1" 200 -
